,id,band_id,influencer_id,feedback,score
116,920777,8219,520,"Bonjour,

Dans un premier temps merci de votre prise de contact auprès de l’équipe d’aficia.

J’ai ici le plaisir de vous confirmer que nous avons fait le choix d’intégrer votre titre dans l’une de nos playlists thématiques. Cette intégration sera effectuée rapidement et en fonction de la disponibilité de votre titre.

Nos playlists sont mises en avant sur l’ensemble de nos réseaux sociaux comme sur notre site. Elles restent disponibles sur Deezer, Spotify, Apple Music et SoundCloud.

Un lien vous sera transmis dès l’intégration de votre titre dans nos sélections.

À très vite,
Chris pour aficia.

Suivre aficia :

Site : https://www.aficia.info/ 
Twitter : https://www.instagram.com/aficiaOff/ 
Instagram : https://www.twitter.com/aficiaOff/ 
Facebook : https://www.facebook.com/aficiaOff/
TikTok : https://tiktok.com/@aficiaoff 
YouTube : https://www.youtube.com/aficiaoff 

AFICIA MUSIC TALENT : Envie de montrer ton talent ? aficia organise, chaque mois, un ‘talent web’. C’est simple, c’est rapide et c’est parfait pour exposer ton talent. Pour en savoir plus, et pourquoi pas t’inscrire, c’est juste ici : https://www.aficia.info/amt 
",1.0
117,920778,8219,784,"Bonjour,
La chanson est bonne, surtout bien realisée mais il n'y a pas ici quelque chose de rare, de surprenant. Elle semble classique",0.0
118,920779,8219,1492,"Hello l'équipe

Notre équipe a reçu et écouté le morceau ""Désolé"" mais il n'a pas reçu leur avale pour la diffusion sur notre site web.

Cordialement l'équipe vipzone",0.0
119,920780,8219,2113,"De bonnes mélodies, morceau bien construit et bien écrit. 
Par contre ce n'est pas vraiment dans les sonorités ""urbaines"" à mon sens. ",0.25
120,920781,8219,703,"Hello l'artiste,
merci de nous avoir soumis votre nouveau titre!

Depuis votre premier titre soumis nous avons décelé une réelle identité sonore que vous n'avez cesser de confirmer.
A nouveau vous nous proposez une nouvelle fois un titre très qualitatif, le groove est assez bon et très plaisant à écouter !
Vous êtes clairement sur la bonne voie, nous avons hâte d'écouter vos prochaines créations !

Nous faisons entrer le titre dans une de nos playlists spotify ici pendant 24h: https://open.spotify.com/playlist/1uC4b8nODarwPqAHGQ2hlx?si=Ol17xXSVSvyNiS5BU1HueQ

Nous n'hésiterons pas à revenir vers vous avec d'autres possibilités de placements.


Encore bravo et à très vite !",1.0
121,920782,8219,1567,"Salut R-IK, 
Belle voix ! Peut-être que le morceau pourrait gagner en modernité. Hâte d'en entendre plus, à bientôt :)",1.0
122,920783,8219,2064,"Bonjour, c'est un très joli morceau bravo ! Il fonctionne vraiment bien, ta voix est magnifique, c'est diffusable très facilement.
Chez Maltrack Music nous nous concentrons sur une musique plus rap et malheureusement ton track ne rentre pas dans notre ligne éditoriale. 
Mais je ne me fais pas de souci ce son a un très bel avenir je pense.

Bonne continuation

Gaëtan",0.0
123,920784,8219,1926,"Salut, 

Merci de nous avoir fait parvenir ton titre.

Nous aimons bien, nous le partagerons dans notre playlist... Si tu as un clip, envois nous un lien + extrait (1 minute max) pour un partage sur Fb et Instagram.

A bientôt. 

Peace. ",1.0
124,920787,8219,3456,"Dear R-IK,

Although ""Desole"" is a very solid production, I felt a few things could have been different; if I may :

a) Intro was a bit too big, especially for a song of your genre. I would have really liked it shorter !
b) I was not a big fan of the guitar and bass pad being panned so much to the left. I would have gone for a more balanced Left-Right mix.
c) Last but not least, I would have really liked for a more natural guitar sound !

With all these being, I'm really sorry I will have to pass on ""Desole"".
Can't but thank you for your submission and wish you all the success in 2021 !",0.0
125,920788,8219,2083,"Bonjour , 

Merci de m'avoir recontacté  j'ai apprécié la qualité du song et on va relayer la vidéo dès la sortie officielle 

J'avoue avoir plus de préférence pour les clips récents Hip hop rap Underground mais je suis tombé sous le charme de votre performance

si jamais vous souhaitez intégrer notre playlist avec ce titre  merci de respecter les conditions suivantes :

1.inviter 10 personnes de ton entourage à aimer la playlist 
2.Nous envoyer un message sur instagram lorsque c'est fait 

https://open.spotify.com/playlist/6EMjyKbqCYVlLwiDBz4QX5

Au plaisir de vous lire à nouveau",1.0
126,920789,8219,1049,"Hello,
Voix originale
Le titre manque d'originalité dans la prod à mon sens...
Bonne continuation,
Blasta",0.25
127,920790,8219,1672,"Bonsoir,

Jaime bien le titre que vous avez envoyer ;)

Bonne nouvelle, ""DESOLE"" a été ajouté à la playlist ""MUSIC DISCOVERY 2021"" sur Spotify
Lien ici: https://spoti.fi/2Y3LDk5
et aussi TOP HITS FRANCE
Lien ici: https://spoti.fi/394Sqza

Nous partagerons également votre musique sur nos réseaux!

Félicitations, merci et bonne chance.  ",1.0
128,920791,32750,1917,We would love to support  you on this track great work! Curious for more stuff in the future :),1.0
129,920792,32750,495,"Le titre est bien ficelé mais c'est clairement trop lumineux et ""uplifting"" pour notre ligne éditoriale. On est en réalité totalement à l'opposé : on aime les titres lo-fi, intimistes et mélancoliques",0.0
130,920793,32750,2408,"Overall a super solid song and I like the video on this one too, not a huge fan of the instrumental on the song though, vocals are great! I'm more looking for electronic dance music for my gaming playlist.

Hope you're doing good!
Beau.",0.0
131,920794,32750,2662,"Hi,
Really nice production with a strong vocal. For my playlists however I am searching for slow guitar songs with less focus on vocals and more focus on instrumental parts.

Wish you all the best in the future!

Cheers,

Jens
",0.25
132,920795,32750,869,"Hey Ykons,
What a nice song. Cool uplifting instrumental. Solid vocals. But the structure could be more unique sometimes. I'd liked to hear something like a guitar solo, for example. Try to add an element of surprise next time. All the best! :)",0.0
133,920796,32750,2403,"Hi, thank you for submitting your song to me.  I like this track as well as music video to this.  After consideration i decided that this can be good match for my indie playlist. Regards ",1.0
134,920797,32750,1634,"Hey Ykons, nice project and i have to say that i enjoyed the beat unfortunately this is slightly uptempo for our channel. Keep sending stuff ! ",0.0
135,920798,32750,2401,Hi there Ykons! A very creative and inspired song. I like the slight ambience on the guitar and the drum samples. Great production and a cool video as well. Unfortunately the track doesn't quite fit the genre of my playlists but keep it up!,0.0
136,920799,32750,2525,cool track! nice video clip! we would love to add this song into our pop news playlist! thank you!,1.0
137,920800,32750,1626,"Hi, Ykons,

Great intro! The vocal performance sounds clean and suits the atmosphere of the song! The vocal timbre suits the vibe of the song! The backing vocals are arranged very well! 
The instrumental sounds sick! I like that the drums sound very clean and clear. I like the sound of the guitar. 
In terms of mixing, the vocal mix works very well. 
The structure works well and contains a clear and memorable chorus. 
All in all, a great track! 

Kind regards,
Tap Water",0.0
138,920801,32750,211,"Hello! Merci pour cet envoi! Production solide, toutefois le morceau est trop Pop Rock pour Sidekick, nous sommes orienté un peu plus vers l'electro/  NuDisco. on passe. Cheers",0.0
139,920802,32750,1743,"Hey!
A nice and catchy Track indeed.
The main chorus is great.
I like the song structure and the well executed production.
Overall nothing new, but the song has certainly potential.
I will follow you in IG and Spotify and out the song on my playlist 
Greetings from Germany ",1.0
140,920803,32750,2762,Rock x Pop - un air de Imagine Dragons très sympa. Ne fit pas dans ma playlist Dance All Day (qui est dédiée à la musique house/dance floor plutôt) mais votre univers m'intéresse et serait partant pour entendre d'autres de vos démos pour éventuellement en signer sur Broderskab. Les voix marchent bien avec les instruments et sont bien assemblés rien à dire. Et les instruments sont utilisés de façon très originales également alors bravo à vous! Continuez comme ça,0.0
141,920804,32750,2369,"Really nice commercial pop-rock song. I believe it will have great demand potential and definitely is radio material. Awesome guitar play, superb vocals and really nice imagine dragons influence there. 

Does not really fit the genre of our playlist but thank you for sending through your song!",0.0
142,920805,32750,1968,One of my favourite track of the last months! With a proper marketing you could make it to a great worldwide success - I can only help just a bit with my small playlists...all the best!,1.0
143,920807,32750,547,"Hey Ykons, projet original néanmoins après la première écoute rien ne m'est resté en tête. À très vite !",0.0
144,920808,32750,913,"Bonjour et merci pour le partage de ce titre. C'est pop et efficace, le clip est sympa également et met bien en avant le morceau.
Je suis un peu moins rentré dans le titre et ça correspond moins à ce que je recherche. Merci pour la découverte en tout cas.",0.0
145,920809,32750,1553,"That's really nice. Nice atmosphere. Super production. Nice video. All great. Thanks for the submission., Stefanos",1.0
146,920810,32750,784,"Bonjour,
Nous n'avons pas trouvé ici quelque chose de nouveau, de rare même si la chanson est réussie, bien produite",0.0
147,920811,32750,398,"Bonjour Ykons, merci pour le partage. J'aime bien l'inspiration Imagine Dragons, mais malheureusement nous sommes plus orientés dreampop. En tout cas, merci pour la découverte",0.0
148,920812,32750,1805,"Very rich track nice and fully sounding, def has something, it didnt grab me enough in the drop to grab me, overall great production ,thanks for sharing it, ",0.0
149,920813,32750,907,"Hey! thank you so much for your submission, I like the sound quality of this production, the idea is pretty nice and I like the vocals, they are well recorded and mixed with the instrumental but maybe I think the idea might be a little too normal, I would like to hear some more innovative and creatively unique, maybe you could try taking a bit more risk on the creative side. ",0.0
150,920814,32750,1286,"Hey,

Thank you for sending this track to us! We really enjoyed listening to the tune. I will add it to our Spotify playlist.

Have a good day and stay safe!",1.0
151,920815,32750,128,"Hello,

Merci beaucoup pour cette submission. Très beau track pop rock, j'ai trouvé l'instrumental très intéressant et le vocal est digne des plus grand comme Imagine Dragons. J'ai beaucoup aimé. En revanche on est sur un registre qui diffère un peu avec l'identité de Rodmusic. C'est pour cette raison que nous passons notre chemin. Très bonne continuation tout de même à vous.

Romain",0.0
